Date,XOM,COP,FCX,NEM,ADM,SPY,CPER,DBA,GLD,USO,^IRX
2021-08-18,45.645565032958984,44.83149719238281,31.620746612548828,49.12530517578125,52.87178421020508,410.4710998535156,25.149999618530273,17.031044006347656,167.10000610351562,45.400001525878906,0.054999999701976776
2021-08-19,44.25244903564453,43.918617248535156,30.258098602294922,48.78865051269531,51.500064849853516,411.10662841796875,24.719999313354492,16.792787551879883,166.61000061035156,44.77000045776367,0.0430000014603138
2021-08-20,44.26083755493164,44.195003509521484,30.612754821777344,48.64189910888672,51.1701545715332,414.3779602050781,25.299999237060547,16.6251220703125,166.6999969482422,43.43000030517578,0.0430000014603138
2021-08-23,46.081974029541016,45.886749267578125,31.919395446777344,49.876285552978516,51.49139404296875,418.02288818359375,25.719999313354492,16.72219467163086,168.72999572753906,45.849998474121094,0.03999999910593033
2021-08-24,46.45960998535156,46.40599060058594,32.8620491027832,49.61733627319336,51.751834869384766,418.6864929199219,26.0,16.898679733276367,168.64999389648438,47.369998931884766,0.04800000041723251
2021-08-25,46.543540954589844,46.9168815612793,32.76871871948242,49.12530517578125,52.35087585449219,419.5650634765625,26.219999313354492,16.978097915649414,167.47999572753906,47.810001373291016,0.04500000178813934
2021-08-26,45.91412353515625,46.17151641845703,32.236724853515625,48.88359832763672,51.86469650268555,417.0883483886719,25.959999084472656,16.91632843017578,167.6699981689453,47.47999954223633,0.0430000014603138
2021-08-27,46.80369186401367,47.51987838745117,34.131351470947266,50.23020935058594,52.58528137207031,420.8175048828125,26.579999923706055,17.04869270324707,170.19000244140625,48.150001525878906,0.0430000014603138
2021-08-30,46.291770935058594,47.0676383972168,34.196685791015625,49.64323043823242,52.15119171142578,422.6679992675781,26.809999465942383,17.110464096069336,169.35000610351562,48.400001525878906,0.03799999877810478
2021-08-31,45.75466537475586,46.50649642944336,33.9633674621582,50.05757141113281,52.09041976928711,422.04180908203125,26.700000762939453,16.881031036376953,169.69000244140625,48.040000915527344,0.03999999910593033
2021-09-01,45.125244140625,45.769500732421875,33.4967041015625,49.962615966796875,51.79524230957031,422.26611328125,26.18000030517578,16.819259643554688,169.6999969482422,47.93000030517578,0.03999999910593033
2021-09-02,46.224639892578125,47.40262985229492,33.85137176513672,50.6790771484375,52.290103912353516,423.56524658203125,26.350000381469727,16.8369083404541,169.25,48.95000076293945,0.03999999910593033
2021-09-03,46.04838562011719,47.101131439208984,33.73002624511719,51.50776290893555,52.264060974121094,423.4624328613281,26.459999084472656,16.82808494567871,171.05999755859375,48.65999984741211,0.03999999910593033
2021-09-07,45.779842376708984,46.88337707519531,33.93535614013672,50.30789566040039,51.52611541748047,421.94842529296875,26.110000610351562,16.72219467163086,167.7100067138672,48.040000915527344,0.03500000014901161
2021-09-08,45.3602294921875,46.29713439941406,32.07805633544922,50.15975570678711,51.977561950683594,421.4343566894531,25.8700008392334,16.616300582885742,167.2899932861328,48.59000015258789,0.03999999910593033
2021-09-09,45.393795013427734,46.548377990722656,32.48871994018555,49.9419059753418,51.79524230957031,419.63055419921875,26.15999984741211,16.475109100341797,168.02999877929688,47.75,0.03799999877810478
2021-09-10,45.301475524902344,46.67399978637695,33.11404037475586,49.663047790527344,51.99491882324219,416.3219299316406,27.100000381469727,16.40451431274414,167.17999267578125,48.79999923706055,0.03799999877810478
2021-09-13,46.46799850463867,48.231754302978516,32.93671798706055,49.706600189208984,53.08883285522461,417.3873291015625,26.690000534057617,16.36039161682129,167.74000549316406,49.47999954223633,0.03799999877810478
2021-09-14,45.80501937866211,47.68738555908203,32.470054626464844,49.846038818359375,52.42033767700195,415.1349792480469,26.389999389648438,16.386865615844727,168.82000732421875,49.310001373291016,0.03500000014901161
2021-09-15,47.34920120239258,49.680641174316406,34.2900276184082,50.29047775268555,54.278228759765625,418.6023864746094,27.0,16.554529190063477,167.8300018310547,50.689998626708984,0.03500000014901161
2021-09-16,46.84565734863281,49.60525894165039,32.01272201538086,48.30360412597656,54.6949462890625,417.9388427734375,26.110000610351562,16.545705795288086,164.02999877929688,50.70000076293945,0.029999999329447746
2021-09-17,46.291770935058594,49.34562683105469,30.846080780029297,48.12059783935547,54.16536331176758,413.8676452636719,26.059999465942383,16.413339614868164,163.77000427246094,50.31999969482422,0.02800000086426735
2021-09-20,45.058109283447266,47.79625701904297,29.091449737548828,47.066162109375,52.5418701171875,406.96673583984375,25.219999313354492,16.254499435424805,164.94000244140625,49.599998474121094,0.02500000037252903
2021-09-21,45.01615524291992,49.68901824951172,28.447458267211914,47.50188064575195,52.107791900634766,406.5823059082031,25.260000228881836,16.23685073852539,166.0399932861328,49.58000183105469,0.019999999552965164
2021-09-22,46.3337287902832,52.14289093017578,29.455448150634766,47.62388229370117,51.21357727050781,410.5484313964844,25.799999237060547,16.386865615844727,165.4199981689453,50.47999954223633,0.02500000037252903
2021-09-23,47.9030876159668,53.35727310180664,29.968769073486328,47.10103225708008,52.33351516723633,415.5366516113281,25.850000381469727,16.589826583862305,163.50999450683594,51.380001068115234,0.02500000037252903
2021-09-24,48.33108901977539,54.45439529418945,30.090103149414062,46.94416427612305,51.8820686340332,416.2210998535156,26.18000030517578,16.589826583862305,163.3000030517578,51.81999969482422,0.02500000037252903
2021-09-27,49.76618194580078,55.869781494140625,31.648731231689453,46.970314025878906,52.7502326965332,415.0303649902344,26.170000076293945,16.713369369506836,163.63999938964844,52.90999984741211,0.02500000037252903
2021-09-28,50.28649139404297,56.782657623291016,31.331403732299805,47.56288146972656,52.58528137207031,406.6667175292969,26.010000228881836,16.766313552856445,162.0500030517578,52.400001525878906,0.029999999329447746
2021-09-29,50.25291442871094,56.983646392822266,30.902088165283203,46.80474090576172,52.767601013183594,407.3511657714844,25.5,16.766313552856445,161.32000732421875,52.31999969482422,0.029999999329447746
2021-09-30,49.36334228515625,56.75752258300781,30.360759735107422,47.318885803222656,52.0991096496582,402.3724365234375,25.049999237060547,16.872207641601562,164.22000122070312,52.560001373291016,0.02800000086426735
2021-10-01,51.13410949707031,58.70891571044922,30.65008544921875,46.674015045166016,52.78496170043945,407.1542663574219,25.739999771118164,17.11928939819336,164.58999633789062,53.2599983215332,0.02800000086426735
2021-10-04,51.7971076965332,59.8730354309082,30.528757095336914,47.64130783081055,53.097511291503906,401.90362548828125,25.8700008392334,17.08399200439453,165.36000061035156,54.4900016784668,0.02800000086426735
